scenario,year,powertrain,age,n,production_year,vmt_bucket,mpg,mpge,l_100km,l_100kme,ev_range,batt_kwh,vmt,current_or_disposed,uf,weight_lbs,n_year_powertrain,proportion,n_year,high_VMT_prop,vmt_old,production_ghg,has_ice,ev_range_estim,uf_from_range,uf_real,ghg_mile_gas,ghg_mile_electric,ghg_mile_combined,use_ghg
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,2,phev,51.0,0.0,1976.0,high,,,,,,,1493.0797984782964,disposed,,,,,,,1912.5876307881526,0.0,1.0,,,,,,0.0,0.0
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,2,bev,51.0,0.0,1976.0,low,,,,,,,210.18770338256365,disposed,,,,,,,275.06350528706747,0.0,0.0,,1,1,,,0.0,0.0
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,2,hev,51.0,0.0,1976.0,low,,,,,,,210.18770338256365,disposed,,,,,,,275.06350528706747,0.0,1.0,,0,0,,,0.0,0.0
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,2,icev,51.0,239989.0723820628,1976.0,low,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,210.18770338256365,disposed,,,,,,,275.06350528706747,0.0,1.0,,0,0,0.5166344168813939,0.0,0.5166344168813939,26060461.745211124
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,2,phev,51.0,0.0,1976.0,low,,,,,,,210.18770338256365,disposed,,,,,,,275.06350528706747,0.0,1.0,,,,,,0.0,0.0
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,4.0,638281.2408715114,2024.0,high,inf,87.1956775459669,0.0,2.69749609865701,290.058823529412,108.0356,18767.79932403531,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,4.0,709201.3787461248,2024.0,high,36.7953259692158,inf,6.39238799506178,0.0,0.0,0.0,18767.79932403531,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,4.0,5602690.892094379,2024.0,high,23.2491189654893,inf,10.116942510774,0.0,0.0,0.0,18767.79932403531,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,4.0,141840.27574922473,2024.0,high,26.2997583150968,65.825246959509,8.9434281935961,3.57324903231559,33.0833333333333,16.56425,18767.79932403531,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,5.0,491113.26158490154,2023.0,high,inf,107.597729992654,0.0,2.1860126604535,280.396551724138,88.7110172413793,18452.21270844908,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,5.0,526192.780269537,2023.0,high,32.4151174269219,inf,7.25618225910389,0.0,0.0,0.0,18452.21270844908,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,5.0,5875819.3796764985,2023.0,high,21.678147801015,inf,10.850096703787,0.0,0.0,0.0,18452.21270844908,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,5.0,122778.31539622539,2023.0,high,25.8197932053176,63.4867550798595,9.10967791762013,3.70486725466015,30.4285714285714,7.24371428571428,18452.21270844908,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,6.0,394715.4650192214,2022.0,high,inf,119.559496832513,0.0,1.967305034158,272.819694868239,70.5997808599168,18134.366935977563,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,6.0,401640.2977388563,2022.0,high,37.6029773462178,inf,6.25508979872462,0.0,0.0,0.0,18134.366935977563,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,6.0,5989980.302484674,2022.0,high,22.1385284812061,inf,10.624464051424,0.0,0.0,0.0,18134.366935977563,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,6.0,138496.65439270932,2022.0,high,29.9966418573819,73.7282119336307,7.84121106350167,3.19023062992133,28.2909090909091,3.07636363636364,18134.366935977563,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,7.0,208543.23970379322,2021.0,high,inf,106.523586478021,0.0,2.20805558446467,292.919708029197,85.4994335766423,17814.2620066209,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,7.0,362679.4743384418,2021.0,high,39.2785918458378,inf,5.98824929679663,0.0,0.0,0.0,17814.2620066209,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,7.0,6166123.45849231,2021.0,high,22.4711099108688,inf,10.4672177268037,0.0,0.0,0.0,17814.2620066209,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,7.0,78735.82411378693,2021.0,high,27.4947712128608,66.9406444010525,8.55471748351844,3.51370982613818,24.9740932642487,0.0,17814.2620066209,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,8.0,109585.59887644557,2020.0,high,inf,115.014301311525,0.0,2.04505002697808,283.56338028169,82.8950356807512,17491.897920378782,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,8.0,209058.39575713672,2020.0,high,42.7534712999017,inf,5.50154157893,0.0,0.0,0.0,17491.897920378782,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,8.0,6336221.502263545,2020.0,high,23.1475946312545,inf,10.1613149766504,0.0,0.0,0.0,17491.897920378782,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,8.0,31721.204061455774,2020.0,high,34.4685075371038,86.1250863738816,6.82391019532271,2.73102774003522,26.8173076923077,0.0,17491.897920378782,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,9.0,89545.344932904,2019.0,high,inf,111.100398167494,0.0,2.11709412278972,248.411940298507,0.0,17167.27467725137,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,9.0,152972.5635798988,2019.0,high,41.6368592488853,inf,5.64908122858226,0.0,0.0,0.0,17167.27467725137,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,9.0,6257605.495286998,2019.0,high,23.5660388047353,inf,9.98088825826501,0.0,0.0,0.0,17167.27467725137,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,9.0,32854.84123452368,2019.0,high,35.9558724423648,91.568252917348,6.5416296149406,2.56868502462646,41.5731707317073,0.0,17167.27467725137,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,10.0,75969.99665009965,2018.0,high,inf,116.495954852297,0.0,2.01904006279203,251.604166666667,0.0,16840.39227723866,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,10.0,124040.93642221027,2018.0,high,40.8139557763628,inf,5.76297973391299,0.0,0.0,0.0,16840.39227723866,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,10.0,6106221.938780204,2018.0,high,22.9711380222186,inf,10.2393708040279,0.0,0.0,0.0,16840.39227723866,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,10.0,45452.04380815566,2018.0,high,35.3533030611021,90.9202934231324,6.65312657189286,2.58699121114095,40.6604361370716,0.0,16840.39227723866,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,11.0,37226.96414407966,2017.0,high,inf,114.145797967178,0.0,2.06061023873724,174.819047619048,0.0,16511.250720340675,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,11.0,129283.77716877543,2017.0,high,41.3883263160553,inf,5.6830034199464,0.0,0.0,0.0,16511.250720340675,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,11.0,5940116.559310822,2017.0,high,23.075684501351,inf,10.1929804069834,0.0,0.0,0.0,16511.250720340675,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,11.0,32488.75368582062,2017.0,high,39.5625212043007,95.6894217556573,5.94527327480917,2.45805644641273,32.5089058524173,0.0,16511.250720340675,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,12.0,29102.756581355246,2016.0,high,inf,113.241129328297,0.0,2.0770721856553,84.1923076923077,0.0,16179.850006557523,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,12.0,116419.41512428774,2016.0,high,41.2633086913369,inf,5.70022151542543,0.0,0.0,0.0,16179.850006557523,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,12.0,5721977.8963044565,2016.0,high,23.383489513925,inf,10.0588066575748,0.0,0.0,0.0,16179.850006557523,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,12.0,24456.70421685522,2016.0,high,33.5213189543538,77.9318854744584,7.01672867706331,3.01814845833658,23.6896551724138,0.0,16179.850006557523,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,13.0,22807.8137033515,2015.0,high,inf,113.926160299392,0.0,2.0645828787864,83.2577319587629,0.0,15846.190135888926,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,13.0,123372.22204728638,2015.0,high,42.0496489091601,inf,5.59362577576151,0.0,0.0,0.0,15846.190135888926,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,13.0,5447627.238763533,2015.0,high,22.7984946534656,inf,10.3169092334895,0.0,0.0,0.0,15846.190135888926,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,13.0,13787.58399305238,2015.0,high,37.0996854509787,93.8056878585893,6.3399459359512,2.50741725122868,33.5,0.0,15846.190135888926,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,14.0,20326.32112016925,2014.0,high,inf,113.57689520885,0.0,2.07093176448859,82.1234567901235,0.0,15510.271108335037,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,14.0,144683.08970561472,2014.0,high,40.954647609399,inf,5.74318212290075,0.0,0.0,0.0,15510.271108335037,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,14.0,5101961.316643182,2014.0,high,22.0727144209284,inf,10.6561429425728,0.0,0.0,0.0,15510.271108335037,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,14.0,17712.77698936179,2014.0,high,37.94779522038,93.2881583280888,6.19825206270955,2.52132751053763,29.6917808219178,0.0,15510.271108335037,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,15.0,15187.632642460141,2013.0,high,inf,112.262870096272,0.0,2.0951718034493,76.3167938931298,0.0,15172.092923895878,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,15.0,156485.29008777556,2013.0,high,41.0875981426738,inf,5.72459843438037,0.0,0.0,0.0,15172.092923895878,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,15.0,4736657.693577349,2013.0,high,22.35455413005,inf,10.5217933952805,0.0,0.0,0.0,15172.092923895878,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,15.0,15476.26524185319,2013.0,high,39.2029976851387,94.7194926997402,5.999796288261,2.48322698207024,28.3201438848921,0.0,15172.092923895878,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,16.0,4557.21420195014,2012.0,high,inf,98.2212541901923,0.0,2.39469554669448,82.6058823529412,0.0,14831.655582571431,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,16.0,135791.04945836804,2012.0,high,41.1351309899585,inf,5.71798349341387,0.0,0.0,0.0,14831.655582571431,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,16.0,4375756.973214783,2012.0,high,21.9906877890608,inf,10.6958910178791,0.0,0.0,0.0,14831.655582571431,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,16.0,12054.264260508948,2012.0,high,41.1805624565239,93.793984946737,5.71167526544402,2.50773010799754,24.9107142857143,0.0,14831.655582571431,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,17.0,3241.3839336148926,2011.0,high,inf,98.9999999999998,0.0,2.37585858585859,73.0,0.0,14488.959084361672,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,17.0,86317.74581599978,2011.0,high,40.4026856710125,inf,5.82164269759807,0.0,0.0,0.0,14488.959084361672,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,17.0,4012059.8999349205,2011.0,high,20.6807554125055,inf,11.3733756484432,0.0,0.0,0.0,14488.959084361672,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,phev,17.0,2463.7986677328377,2011.0,high,37.0,92.9999999999999,6.35702702702703,2.52913978494624,35.0,0.0,14488.959084361672,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,bev,18.0,0.0,2010.0,high,,,,,,,14144.003429266619,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,hev,18.0,86768.02490263559,2010.0,high,42.4794336201318,inf,5.53703239321273,0.0,0.0,0.0,14144.003429266619,current,,,,,,,,,,,,,,,,
eco_driving=default;charging=default;use_vmt=default;used_market_target_perc=default;production_ghg_cost_ice=default;production_ghg_cost_body=default;production_ghg_cost_kwh=default;veh_mpg=default;veh_mpge=default;new_powertrain_prop=default;electricity_ghg_kwh=default;gas_ghg_gallon=default,3,icev,18.0,3574377.711532808,2010.0,high,21.189315956483,inf,11.1004055290438,0.0,0.0,0.0,14144.003429266619,current,,,,,,,,,,,,,,,,
