scenario,year,powertrain,age,n,production_year,vmt_bucket,mpg,mpge,l_100km,l_100kme,ev_range,batt_kwh,vmt,uf,weight_lbs,n_year_powertrain,proportion,n_year,high_VMT_prop,ghg_cost_x_n,vmt_old,production_ghg,has_ice,ev_range_estim,uf_from_range,uf_real,ghg_mile_gas,ghg_mile_electric,ghg_mile_combined,use_ghg
default,0,icev,10.0,176121.58076445275,2015.0,low,,,,,,,,,,,,,,493140426.1404677,,,,,,,,,,
default,0,phev,10.0,445.75206440340224,2015.0,low,,,,,,,,,,,,,,1248105.7803295262,,,,,,,,,,
default,0,bev,11.0,817.5972897834876,2014.0,low,,,,,,,,,,,,,,2289272.4113937654,,,,,,,,,,
default,0,hev,11.0,5819.671022683658,2014.0,low,,,,,,,,,,,,,,16295078.86351424,,,,,,,,,,
default,0,icev,11.0,205219.12058786393,2014.0,low,,,,,,,,,,,,,,574613537.646019,,,,,,,,,,
default,0,phev,11.0,712.4712029995193,2014.0,low,,,,,,,,,,,,,,1994919.368398654,,,,,,,,,,
default,0,bev,12.0,762.370356389996,2013.0,low,,,,,,,,,,,,,,2134636.9978919886,,,,,,,,,,
default,0,hev,12.0,7855.058729856453,2013.0,low,,,,,,,,,,,,,,21994164.44359807,,,,,,,,,,
default,0,icev,12.0,237764.99596483822,2013.0,low,,,,,,,,,,,,,,665741988.701547,,,,,,,,,,
default,0,phev,12.0,776.858785419407,2013.0,low,,,,,,,,,,,,,,2175204.59917434,,,,,,,,,,
default,0,bev,13.0,286.1865065799491,2012.0,low,,,,,,,,,,,,,,801322.2184238575,,,,,,,,,,
default,0,hev,13.0,8527.482875982798,2012.0,low,,,,,,,,,,,,,,23876952.052751835,,,,,,,,,,
default,0,icev,13.0,274791.2532334576,2012.0,low,,,,,,,,,,,,,,769415509.0536814,,,,,,,,,,
default,0,phev,13.0,756.9904826133368,2012.0,low,,,,,,,,,,,,,,2119573.351317343,,,,,,,,,,
default,0,bev,14.0,255.03375978218736,2011.0,low,,,,,,,,,,,,,,714094.5273901246,,,,,,,,,,
default,0,hev,14.0,6791.524762951164,2011.0,low,,,,,,,,,,,,,,19016269.336263258,,,,,,,,,,
default,0,icev,14.0,315670.9423220447,2011.0,low,,,,,,,,,,,,,,883878638.5017251,,,,,,,,,,
default,0,phev,14.0,193.85294998901665,2011.0,low,,,,,,,,,,,,,,542788.2599692466,,,,,,,,,,
default,0,bev,15.0,0.0,2010.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,15.0,8552.424142515712,2010.0,low,,,,,,,,,,,,,,23946787.599043995,,,,,,,,,,
default,0,icev,15.0,352314.04966156714,2010.0,low,,,,,,,,,,,,,,986479339.052388,,,,,,,,,,
default,0,phev,15.0,10.151503999519802,2010.0,low,,,,,,,,,,,,,,28424.211198655445,,,,,,,,,,
default,0,bev,16.0,0.0,2009.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,16.0,10885.85329892471,2009.0,low,,,,,,,,,,,,,,30480389.23698919,,,,,,,,,,
default,0,icev,16.0,384761.5279720004,2009.0,low,,,,,,,,,,,,,,1077332278.3216012,,,,,,,,,,
default,0,phev,16.0,0.0,2009.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,17.0,0.0,2008.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,17.0,10068.249799771706,2008.0,low,,,,,,,,,,,,,,28191099.439360775,,,,,,,,,,
default,0,icev,17.0,414008.4226949918,2008.0,low,,,,,,,,,,,,,,1159223583.545977,,,,,,,,,,
default,0,phev,17.0,0.0,2008.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,18.0,0.0,2007.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,18.0,9578.940860028384,2007.0,low,,,,,,,,,,,,,,26821034.408079475,,,,,,,,,,
default,0,icev,18.0,433255.1586761362,2007.0,low,,,,,,,,,,,,,,1213114444.2931814,,,,,,,,,,
default,0,phev,18.0,0.0,2007.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,19.0,0.0,2006.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,19.0,6869.969602843836,2006.0,low,,,,,,,,,,,,,,19235914.88796274,,,,,,,,,,
default,0,icev,19.0,442101.2992676949,2006.0,low,,,,,,,,,,,,,,1237883637.9495456,,,,,,,,,,
default,0,phev,19.0,0.0,2006.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,20.0,0.0,2005.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,20.0,5339.087544006771,2005.0,low,,,,,,,,,,,,,,14949445.12321896,,,,,,,,,,
default,0,icev,20.0,435271.2670999308,2005.0,low,,,,,,,,,,,,,,1218759547.8798063,,,,,,,,,,
default,0,phev,20.0,0.0,2005.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,21.0,0.0,2004.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,21.0,2087.4042202639284,2004.0,low,,,,,,,,,,,,,,5844731.816738999,,,,,,,,,,
default,0,icev,21.0,415477.6962919713,2004.0,low,,,,,,,,,,,,,,1163337549.6175196,,,,,,,,,,
default,0,phev,21.0,0.0,2004.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,22.0,0.0,2003.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,22.0,1088.9867779930116,2003.0,low,,,,,,,,,,,,,,3049162.9783804324,,,,,,,,,,
default,0,icev,22.0,380557.76908004686,2003.0,low,,,,,,,,,,,,,,1065561753.4241312,,,,,,,,,,
default,0,phev,22.0,0.0,2003.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,23.0,0.0,2002.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,23.0,721.819002323663,2002.0,low,,,,,,,,,,,,,,2021093.2065062562,,,,,,,,,,
default,0,icev,23.0,335734.51635746594,2002.0,low,,,,,,,,,,,,,,940056645.8009046,,,,,,,,,,
default,0,phev,23.0,0.0,2002.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,24.0,0.0,2001.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,24.0,337.02717352808656,2001.0,low,,,,,,,,,,,,,,943676.0858786424,,,,,,,,,,
default,0,icev,24.0,286307.2260243555,2001.0,low,,,,,,,,,,,,,,801660232.8681954,,,,,,,,,,
default,0,phev,24.0,0.0,2001.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,25.0,0.0,2000.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,25.0,127.20906581960995,2000.0,low,,,,,,,,,,,,,,356185.38429490785,,,,,,,,,,
default,0,icev,25.0,236740.15306459862,2000.0,low,,,,,,,,,,,,,,662872428.5808761,,,,,,,,,,
default,0,phev,25.0,0.0,2000.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,26.0,0.0,1999.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,26.0,0.19311287920550607,1999.0,low,,,,,,,,,,,,,,540.716061775417,,,,,,,,,,
default,0,icev,26.0,190840.76986668012,1999.0,low,,,,,,,,,,,,,,534354155.62670434,,,,,,,,,,
default,0,phev,26.0,0.0,1999.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,27.0,0.0,1998.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,27.0,0.0,1998.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,27.0,150828.6376912611,1998.0,low,,,,,,,,,,,,,,422320185.5355311,,,,,,,,,,
default,0,phev,27.0,0.0,1998.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,28.0,0.0,1997.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,28.0,0.0,1997.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,28.0,117658.75977863053,1997.0,low,,,,,,,,,,,,,,329444527.38016546,,,,,,,,,,
default,0,phev,28.0,0.0,1997.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,29.0,0.0,1996.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,29.0,0.0,1996.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,29.0,91098.21106769305,1996.0,low,,,,,,,,,,,,,,255074990.98954052,,,,,,,,,,
default,0,phev,29.0,0.0,1996.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,30.0,0.0,1995.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,30.0,0.0,1995.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,30.0,70323.6802843949,1995.0,low,,,,,,,,,,,,,,196906304.79630572,,,,,,,,,,
default,0,phev,30.0,0.0,1995.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,31.0,0.0,1994.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,31.0,0.0,1994.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,31.0,54305.98349046855,1994.0,low,,,,,,,,,,,,,,152056753.77331194,,,,,,,,,,
default,0,phev,31.0,0.0,1994.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,32.0,0.0,1993.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,32.0,0.0,1993.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,32.0,42046.17921951497,1993.0,low,,,,,,,,,,,,,,117729301.81464191,,,,,,,,,,
default,0,phev,32.0,0.0,1993.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,33.0,0.0,1992.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,33.0,0.0,1992.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,33.0,32684.342077634476,1992.0,low,,,,,,,,,,,,,,91516157.81737652,,,,,,,,,,
default,0,phev,33.0,0.0,1992.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,34.0,0.0,1991.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,34.0,0.0,1991.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,34.0,25527.837359138586,1991.0,low,,,,,,,,,,,,,,71477944.60558805,,,,,,,,,,
default,0,phev,34.0,0.0,1991.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,35.0,0.0,1990.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,35.0,0.0,1990.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,35.0,20039.609593219313,1990.0,low,,,,,,,,,,,,,,56110906.861014076,,,,,,,,,,
default,0,phev,35.0,0.0,1990.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,36.0,0.0,1989.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,36.0,0.0,1989.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,36.0,15811.939679535806,1989.0,low,,,,,,,,,,,,,,44273431.102700256,,,,,,,,,,
default,0,phev,36.0,0.0,1989.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,37.0,0.0,1988.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,37.0,0.0,1988.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,37.0,12538.559395840584,1988.0,low,,,,,,,,,,,,,,35107966.30835363,,,,,,,,,,
default,0,phev,37.0,0.0,1988.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,38.0,0.0,1987.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,38.0,0.0,1987.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,38.0,9990.326810537837,1987.0,low,,,,,,,,,,,,,,27972915.069505945,,,,,,,,,,
default,0,phev,38.0,0.0,1987.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,39.0,0.0,1986.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,39.0,0.0,1986.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,39.0,7995.784614258051,1986.0,low,,,,,,,,,,,,,,22388196.91992254,,,,,,,,,,
default,0,phev,39.0,0.0,1986.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,40.0,0.0,1985.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,40.0,0.0,1985.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,40.0,6426.300104015971,1985.0,low,,,,,,,,,,,,,,17993640.29124472,,,,,,,,,,
default,0,phev,40.0,0.0,1985.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,41.0,0.0,1984.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,41.0,0.0,1984.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,41.0,5184.967927896328,1984.0,low,,,,,,,,,,,,,,14517910.198109718,,,,,,,,,,
default,0,phev,41.0,0.0,1984.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,42.0,0.0,1983.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,42.0,0.0,1983.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,42.0,4198.414855971813,1983.0,low,,,,,,,,,,,,,,11755561.596721077,,,,,,,,,,
default,0,phev,42.0,0.0,1983.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,43.0,0.0,1982.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,43.0,0.0,1982.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,43.0,3410.777675090849,1982.0,low,,,,,,,,,,,,,,9550177.490254376,,,,,,,,,,
default,0,phev,43.0,0.0,1982.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,44.0,0.0,1981.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,44.0,0.0,1981.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,44.0,2779.2795967474985,1981.0,low,,,,,,,,,,,,,,7781982.870892996,,,,,,,,,,
default,0,phev,44.0,0.0,1981.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,45.0,0.0,1980.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,45.0,0.0,1980.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,45.0,2270.973403042635,1980.0,low,,,,,,,,,,,,,,6358725.528519377,,,,,,,,,,
default,0,phev,45.0,0.0,1980.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,46.0,0.0,1979.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,46.0,0.0,1979.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,46.0,1860.3372195442762,1979.0,low,,,,,,,,,,,,,,5208944.214723974,,,,,,,,,,
default,0,phev,46.0,0.0,1979.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,47.0,0.0,1978.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,47.0,0.0,1978.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,47.0,1527.4905945738506,1978.0,low,,,,,,,,,,,,,,4276973.664806781,,,,,,,,,,
default,0,phev,47.0,0.0,1978.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,48.0,0.0,1977.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,48.0,0.0,1977.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,48.0,1256.863673686509,1977.0,low,,,,,,,,,,,,,,3519218.286322225,,,,,,,,,,
default,0,phev,48.0,0.0,1977.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,49.0,0.0,1976.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,49.0,0.0,1976.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,49.0,1036.2006502259792,1976.0,low,,,,,,,,,,,,,,2901361.820632742,,,,,,,,,,
default,0,phev,49.0,0.0,1976.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,50.0,0.0,1975.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,hev,50.0,0.0,1975.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,icev,50.0,855.8075990128832,1975.0,low,,,,,,,,,,,,,,2396261.277236073,,,,,,,,,,
default,0,phev,50.0,0.0,1975.0,low,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,0,bev,51.0,0.0,1974.0,high,,,,,,,1493.0797984783,,,,0.0,479978.144720468,0.876597361745628,0.0,,,,,,,,,,
default,0,hev,51.0,0.0,1974.0,high,,,,,,,1493.0797984783,,,,0.0,479978.144720468,0.876597361745628,0.0,,,,,,,,,,
default,0,icev,51.0,239989.072360234,1974.0,high,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,1493.0797984783,0.0,2838.93353941268,6470.0,1.0,479978.144720468,0.876597361745628,671969402.6086552,,,,,,,,,,
default,0,phev,51.0,0.0,1974.0,high,,,,,,,1493.0797984783,,,,0.0,479978.144720468,0.876597361745628,0.0,,,,,,,,,,
default,0,bev,51.0,0.0,1974.0,low,,,,,,,210.187703382563,,,,0.0,479978.144720468,0.876597361745628,0.0,,,,,,,,,,
default,0,hev,51.0,0.0,1974.0,low,,,,,,,210.187703382563,,,,0.0,479978.144720468,0.876597361745628,0.0,,,,,,,,,,
default,0,icev,51.0,239989.072360234,1974.0,low,17.2075256884036,inf,13.6690192569935,0.0,0.0,0.0,210.187703382563,0.0,2838.93353941268,6470.0,1.0,479978.144720468,0.876597361745628,671969402.6086552,,,,,,,,,,
default,0,phev,51.0,0.0,1974.0,low,,,,,,,210.187703382563,,,,0.0,479978.144720468,0.876597361745628,0.0,,,,,,,,,,
default,1,bev,2.0,3971.8825807160915,2024.0,high,,,,,,,,,,,,,,11121271.226005057,,,,,,,,,,
default,1,hev,2.0,4413.202867462331,2024.0,high,,,,,,,,,,,,,,12356968.028894525,,,,,,,,,,
default,1,icev,2.0,34864.30265295238,2024.0,high,,,,,,,,,,,,,,97620047.42826666,,,,,,,,,,
default,1,phev,2.0,882.6405734924648,2024.0,high,,,,,,,,,,,,,,2471393.6057789014,,,,,,,,,,
default,1,bev,3.0,3707.1178875956684,2023.0,high,,,,,,,,,,,,,,10379930.085267872,,,,,,,,,,
default,1,hev,3.0,3971.912022423928,2023.0,high,,,,,,,,,,,,,,11121353.662787,,,,,,,,,,
default,1,icev,3.0,44353.01758373387,2023.0,high,,,,,,,,,,,,,,124188449.23445483,,,,,,,,,,
default,1,phev,3.0,926.7794718989171,2023.0,high,,,,,,,,,,,,,,2594982.521316968,,,,,,,,,,
default,1,bev,4.0,3620.4693703590788,2022.0,high,,,,,,,,,,,,,,10137314.23700542,,,,,,,,,,
default,1,hev,4.0,3683.986376856601,2022.0,high,,,,,,,,,,,,,,10315161.855198482,,,,,,,,,,
default,1,icev,4.0,54942.210620361446,2022.0,high,,,,,,,,,,,,,,153838189.73701206,,,,,,,,,,
default,1,phev,4.0,1270.3401299505545,2022.0,high,,,,,,,,,,,,,,3556952.3638615524,,,,,,,,,,
default,1,bev,5.0,2328.645238664395,2021.0,high,,,,,,,,,,,,,,6520206.668260306,,,,,,,,,,
default,1,hev,5.0,4049.768442645692,2021.0,high,,,,,,,,,,,,,,11339351.639407938,,,,,,,,,,
default,1,icev,5.0,68852.45502577552,2021.0,high,,,,,,,,,,,,,,192786874.07217145,,,,,,,,,,
default,1,phev,5.0,879.1836273154062,2021.0,high,,,,,,,,,,,,,,2461714.156483137,,,,,,,,,,
default,1,bev,6.0,1492.5510717045283,2020.0,high,,,,,,,,,,,,,,4179143.000772679,,,,,,,,,,
default,1,hev,6.0,2847.3662217966116,2020.0,high,,,,,,,,,,,,,,7972625.421030513,,,,,,,,,,
default,1,icev,6.0,86299.06019333217,2020.0,high,,,,,,,,,,,,,,241637368.5413301,,,,,,,,,,
default,1,phev,6.0,432.0414142287481,2020.0,high,,,,,,,,,,,,,,1209715.9598404947,,,,,,,,,,
default,1,bev,7.0,1490.6097507387444,2019.0,high,,,,,,,,,,,,,,4173707.3020684845,,,,,,,,,,
default,1,hev,7.0,2546.44610547378,2019.0,high,,,,,,,,,,,,,,7130049.095326584,,,,,,,,,,
default,1,icev,7.0,104166.7523257666,2019.0,high,,,,,,,,,,,,,,291666906.5121465,,,,,,,,,,
default,1,phev,7.0,546.9156072808721,2019.0,high,,,,,,,,,,,,,,1531363.700386442,,,,,,,,,,
default,1,bev,8.0,1548.8420935007584,2018.0,high,,,,,,,,,,,,,,4336757.8618021235,,,,,,,,,,
default,1,hev,8.0,2528.8907742464485,2018.0,high,,,,,,,,,,,,,,7080894.167890056,,,,,,,,,,
default,1,icev,8.0,124490.90414733072,2018.0,high,,,,,,,,,,,,,,348574531.612526,,,,,,,,,,
default,1,phev,8.0,926.6558087391944,2018.0,high,,,,,,,,,,,,,,2594636.264469744,,,,,,,,,,
default,1,bev,9.0,931.465769922131,2017.0,high,,,,,,,,,,,,,,2608104.1557819666,,,,,,,,,,
default,1,hev,9.0,3234.8437700393574,2017.0,high,,,,,,,,,,,,,,9057562.556110201,,,,,,,,,,
default,1,icev,9.0,148629.23613462553,2017.0,high,,,,,,,,,,,,,,416161861.17695147,,,,,,,,,,
default,1,phev,9.0,812.9097459747085,2017.0,high,,,,,,,,,,,,,,2276147.288729184,,,,,,,,,,
default,1,bev,10.0,895.4810419784843,2016.0,high,,,,,,,,,,,,,,2507346.9175397563,,,,,,,,,,
default,1,hev,10.0,3582.1822881483263,2016.0,high,,,,,,,,,,,,,,10030110.406815313,,,,,,,,,,
default,1,icev,10.0,176063.14076939446,2016.0,high,,,,,,,,,,,,,,492976794.1543045,,,,,,,,,,
default,1,phev,10.0,752.5237313602013,2016.0,high,,,,,,,,,,,,,,2107066.4478085637,,,,,,,,,,
default,1,bev,11.0,864.5829599129713,2015.0,high,,,,,,,,,,,,,,2420832.2877563196,,,,,,,,,,
default,1,hev,11.0,4676.709582778169,2015.0,high,,,,,,,,,,,,,,13094786.831778873,,,,,,,,,,
default,1,icev,11.0,206504.91729948678,2015.0,high,,,,,,,,,,,,,,578213768.438563,,,,,,,,,,
default,1,phev,11.0,522.6502782689017,2015.0,high,,,,,,,,,,,,,,1463420.779152925,,,,,,,,,,
default,1,bev,12.0,950.6414082373376,2014.0,high,,,,,,,,,,,,,,2661795.9430645453,,,,,,,,,,
default,1,hev,12.0,6766.681256914501,2014.0,high,,,,,,,,,,,,,,18946707.519360602,,,,,,,,,,
default,1,icev,12.0,238613.5524550696,2014.0,high,,,,,,,,,,,,,,668117946.8741949,,,,,,,,,,
default,1,phev,12.0,828.4086019015226,2014.0,high,,,,,,,,,,,,,,2319544.085324263,,,,,,,,,,
default,1,bev,13.0,877.1230019348292,2013.0,high,,,,,,,,,,,,,,2455944.4054175215,,,,,,,,,,
default,1,hev,13.0,9037.408965022147,2013.0,high,,,,,,,,,,,,,,25304745.10206201,,,,,,,,,,
default,1,icev,13.0,273553.58883998456,2013.0,high,,,,,,,,,,,,,,765950048.7519567,,,,,,,,,,
default,1,phev,13.0,893.7922418352008,2013.0,high,,,,,,,,,,,,,,2502618.2771385624,,,,,,,,,,
default,1,bev,14.0,324.9832977735975,2012.0,high,,,,,,,,,,,,,,909953.233766073,,,,,,,,,,
default,1,hev,14.0,9683.50863170617,2012.0,high,,,,,,,,,,,,,,27113824.168777276,,,,,,,,,,
default,1,icev,14.0,312043.2501949606,2012.0,high,,,,,,,,,,,,,,873721100.5458897,,,,,,,,,,
default,1,phev,14.0,859.6116789810429,2012.0,high,,,,,,,,,,,,,,2406912.70114692,,,,,,,,,,
default,1,bev,15.0,285.0185399607963,2011.0,high,,,,,,,,,,,,,,798051.9118902297,,,,,,,,,,
default,1,hev,15.0,7590.016606809764,2011.0,high,,,,,,,,,,,,,,21252046.49906734,,,,,,,,,,
default,1,icev,15.0,352784.9456696202,2011.0,high,,,,,,,,,,,,,,987797847.8749365,,,,,,,,,,
default,1,phev,15.0,216.6445917597369,2011.0,high,,,,,,,,,,,,,,606604.8569272633,,,,,,,,,,
default,1,bev,16.0,0.0,2010.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,hev,16.0,9376.457152468218,2010.0,high,,,,,,,,,,,,,,26254080.02691101,,,,,,,,,,
default,1,icev,16.0,386259.7943946832,2010.0,high,,,,,,,,,,,,,,1081527424.305113,,,,,,,,,,
default,1,phev,16.0,11.129609652007773,2010.0,high,,,,,,,,,,,,,,31162.907025621764,,,,,,,,,,
default,1,bev,17.0,0.0,2009.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,hev,17.0,11668.057630804255,2009.0,high,,,,,,,,,,,,,,32670561.366251912,,,,,,,,,,
default,1,icev,17.0,412408.6150359075,2009.0,high,,,,,,,,,,,,,,1154744122.1005409,,,,,,,,,,
default,1,phev,17.0,0.0,2009.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,bev,18.0,0.0,2008.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,hev,18.0,10513.580730268919,2008.0,high,,,,,,,,,,,,,,29438026.044752974,,,,,,,,,,
default,1,icev,18.0,432320.5186182202,2008.0,high,,,,,,,,,,,,,,1210497452.1310165,,,,,,,,,,
default,1,phev,18.0,0.0,2008.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,bev,19.0,0.0,2007.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,hev,19.0,9711.693915668458,2007.0,high,,,,,,,,,,,,,,27192742.963871684,,,,,,,,,,
default,1,icev,19.0,439259.5747203033,2007.0,high,,,,,,,,,,,,,,1229926809.2168493,,,,,,,,,,
default,1,phev,19.0,0.0,2007.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,bev,20.0,0.0,2006.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,hev,20.0,6742.034411371502,2006.0,high,,,,,,,,,,,,,,18877696.351840205,,,,,,,,,,
default,1,icev,20.0,433868.3204276478,2006.0,high,,,,,,,,,,,,,,1214831297.197414,,,,,,,,,,
default,1,phev,20.0,0.0,2006.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,bev,21.0,0.0,2005.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,hev,21.0,5059.837116612504,2005.0,high,,,,,,,,,,,,,,14167543.926515013,,,,,,,,,,
default,1,icev,21.0,412505.26328968385,2005.0,high,,,,,,,,,,,,,,1155014737.211115,,,,,,,,,,
default,1,phev,21.0,0.0,2005.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,bev,22.0,0.0,2004.0,high,,,,,,,,,,,,,,0.0,,,,,,,,,,
default,1,hev,22.0,1907.84873541667,2004.0,high,,,,,,,,,,,,,,5341976.459166676,,,,,,,,,,
default,1,icev,22.0,379738.90718887444,2004.0,high,,,,,,,,,,,,,,1063268940.1288484,,,,,,,,,,
